relevamiento,variable,unidad,unidad_norm,periodo_tipo,fecha_objetivo,horizonte_meses,mediana,promedio,p10,p90,real,error,abs_error,error_rel_pct,dentro_p10_p90,serie_real,agregacion,comparable
2021-04,DESOCUPACION,% de la PEA,% de la PEA,trim,2021-09-30,5,11.1,11.30816834017232,10.2,12.8,8.19999999999999,-2.9000000000000092,2.9000000000000092,,0.0,DESOCUPACION,dato del mes,True
2021-05,DESOCUPACION,% de la PEA,% de la PEA,trim,2021-09-30,4,11.15,11.37191405884461,10.2,12.8317495,8.19999999999999,-2.95000000000001,2.95000000000001,,0.0,DESOCUPACION,dato del mes,True
2021-06,DESOCUPACION,% de la PEA,% de la PEA,trim,2021-09-30,3,10.7,10.83722003316959,9.9,11.99845416484587,8.19999999999999,-2.500000000000009,2.500000000000009,,0.0,DESOCUPACION,dato del mes,True
2021-07,DESOCUPACION,% de la PEA,% de la PEA,trim,2021-09-30,2,10.7,10.76453478522218,10.2,11.68,8.19999999999999,-2.500000000000009,2.500000000000009,,0.0,DESOCUPACION,dato del mes,True
2021-08,DESOCUPACION,% de la PEA,% de la PEA,trim,2021-09-30,1,10.46666664774271,10.59696793966691,10.0263308807963,11.3,8.19999999999999,-2.266666647742719,2.266666647742719,,0.0,DESOCUPACION,dato del mes,True
2021-09,DESOCUPACION,% de la PEA,% de la PEA,trim,2021-09-30,0,9.9,9.986211058812131,9.3,10.88788759227481,8.19999999999999,-1.70000000000001,1.70000000000001,,0.0,DESOCUPACION,dato del mes,True
2021-10,DESOCUPACION,% de la PEA,% de la PEA,trim,2021-09-30,-1,9.85,9.828681835793272,9.3,10.3,8.19999999999999,-1.6500000000000092,1.6500000000000092,,0.0,DESOCUPACION,dato del mes,True
2021-11,DESOCUPACION,% de la PEA,% de la PEA,trim,2021-09-30,-2,9.8,9.730142597273131,9.1,10.3,8.19999999999999,-1.6000000000000103,1.6000000000000103,,0.0,DESOCUPACION,dato del mes,True
2021-06,DESOCUPACION,% de la PEA,% de la PEA,trim,2021-12-31,6,10.65,10.73477303897227,9.91,11.94857821175524,7.000000000000001,-3.6499999999999995,3.6499999999999995,,0.0,DESOCUPACION,dato del mes,True
2021-07,DESOCUPACION,% de la PEA,% de la PEA,trim,2021-12-31,5,10.7,10.6831470407866,9.94,11.3,7.000000000000001,-3.6999999999999984,3.6999999999999984,,0.0,DESOCUPACION,dato del mes,True
2021-08,DESOCUPACION,% de la PEA,% de la PEA,trim,2021-12-31,4,10.5,10.51006297782253,10.0,11.01153607978128,7.000000000000001,-3.499999999999999,3.499999999999999,,0.0,DESOCUPACION,dato del mes,True
2021-09,DESOCUPACION,% de la PEA,% de la PEA,trim,2021-12-31,3,10.1,10.07346553661099,9.301278922146077,11.07101253627105,7.000000000000001,-3.0999999999999988,3.0999999999999988,,0.0,DESOCUPACION,dato del mes,True
2021-10,DESOCUPACION,% de la PEA,% de la PEA,trim,2021-12-31,2,10.0,9.918045383990007,9.3,10.31801712650811,7.000000000000001,-2.999999999999999,2.999999999999999,,0.0,DESOCUPACION,dato del mes,True
2021-11,DESOCUPACION,% de la PEA,% de la PEA,trim,2021-12-31,1,9.8,9.858332538995636,9.13,10.44154585507652,7.000000000000001,-2.8,2.8,,0.0,DESOCUPACION,dato del mes,True
2021-12,DESOCUPACION,% de la PEA,% de la PEA,trim,2021-12-31,0,8.301897722752653,8.578588389404837,7.87,9.59,7.000000000000001,-1.3018977227526518,1.3018977227526518,,0.0,DESOCUPACION,dato del mes,True
2022-01,DESOCUPACION,% de la PEA,% de la PEA,trim,2021-12-31,-1,8.3,8.535383902363177,7.82,9.3,7.000000000000001,-1.2999999999999998,1.2999999999999998,,0.0,DESOCUPACION,dato del mes,True
2022-02,DESOCUPACION,% de la PEA,% de la PEA,trim,2021-12-31,-2,8.350000000000001,8.565904522658798,7.8,9.407010540162938,7.000000000000001,-1.3500000000000005,1.3500000000000005,,0.0,DESOCUPACION,dato del mes,True
2021-09,DESOCUPACION,% de la PEA,% de la PEA,trim,2022-03-31,6,10.0,10.13836295672936,9.4,11.42434068883034,7.000000000000001,-2.999999999999999,2.999999999999999,,0.0,DESOCUPACION,dato del mes,True
2021-10,DESOCUPACION,% de la PEA,% de la PEA,trim,2022-03-31,5,10.0,10.13899276433804,9.5,11.37480068526319,7.000000000000001,-2.999999999999999,2.999999999999999,,0.0,DESOCUPACION,dato del mes,True
2021-11,DESOCUPACION,% de la PEA,% de la PEA,trim,2022-03-31,4,10.0,10.07408181634203,9.250295848066576,11.5,7.000000000000001,-2.999999999999999,2.999999999999999,,0.0,DESOCUPACION,dato del mes,True
2021-12,DESOCUPACION,% de la PEA,% de la PEA,trim,2022-03-31,3,8.55,9.056246662978928,7.958142605547747,10.0,7.000000000000001,-1.5499999999999998,1.5499999999999998,,0.0,DESOCUPACION,dato del mes,True
2022-01,DESOCUPACION,% de la PEA,% de la PEA,trim,2022-03-31,2,8.7,8.821013378485814,8.050722120426048,9.485518629628787,7.000000000000001,-1.6999999999999984,1.6999999999999984,,0.0,DESOCUPACION,dato del mes,True
2022-02,DESOCUPACION,% de la PEA,% de la PEA,trim,2022-03-31,1,8.75,8.836764423164926,8.0,9.64,7.000000000000001,-1.7499999999999991,1.7499999999999991,,0.0,DESOCUPACION,dato del mes,True
2022-03,DESOCUPACION,% de la PEA,% de la PEA,trim,2022-03-31,0,7.595000000000001,7.982482155642216,6.930000000000001,9.470455567676916,7.000000000000001,-0.5949999999999998,0.5949999999999998,,1.0,DESOCUPACION,dato del mes,True
2022-04,DESOCUPACION,% de la PEA,% de la PEA,trim,2022-03-31,-1,7.5,7.830042603951461,6.9,9.451608754524726,7.000000000000001,-0.4999999999999991,0.4999999999999991,,1.0,DESOCUPACION,dato del mes,True
2022-05,DESOCUPACION,% de la PEA,% de la PEA,trim,2022-03-31,-2,7.5,7.82158478466649,6.9,9.473059848840316,7.000000000000001,-0.4999999999999991,0.4999999999999991,,1.0,DESOCUPACION,dato del mes,True
2021-12,DESOCUPACION,% de la PEA,% de la PEA,trim,2022-06-30,6,9.0,9.112251192106765,7.98,10.26,6.9,-2.0999999999999996,2.0999999999999996,,0.0,DESOCUPACION,dato del mes,True
2022-01,DESOCUPACION,% de la PEA,% de la PEA,trim,2022-06-30,5,9.0,8.84326604528146,7.72,9.87993222362464,6.9,-2.0999999999999996,2.0999999999999996,,0.0,DESOCUPACION,dato del mes,True
2022-02,DESOCUPACION,% de la PEA,% de la PEA,trim,2022-06-30,4,8.91527077233076,8.873229173825948,7.910087568414086,9.845059634790593,6.9,-2.0152707723307604,2.0152707723307604,,0.0,DESOCUPACION,dato del mes,True
2022-03,DESOCUPACION,% de la PEA,% de la PEA,trim,2022-06-30,3,8.0,8.144001098941033,7.0,9.813431058340925,6.9,-1.0999999999999996,1.0999999999999996,,0.0,DESOCUPACION,dato del mes,True
2022-04,DESOCUPACION,% de la PEA,% de la PEA,trim,2022-06-30,2,7.9,7.923544892007229,6.843511945716553,8.960713577415875,6.9,-1.0,1.0,,1.0,DESOCUPACION,dato del mes,True
2022-05,DESOCUPACION,% de la PEA,% de la PEA,trim,2022-06-30,1,7.85,7.903621076445493,6.91,8.927634743752584,6.9,-0.9499999999999993,0.9499999999999993,,0.0,DESOCUPACION,dato del mes,True
2022-06,DESOCUPACION,% de la PEA,% de la PEA,trim,2022-06-30,0,7.5,7.577792871953737,6.8,8.494958674612764,6.9,-0.5999999999999996,0.5999999999999996,,1.0,DESOCUPACION,dato del mes,True
2022-07,DESOCUPACION,% de la PEA,% de la PEA,trim,2022-06-30,-1,7.3,7.414618809460311,6.9,8.02,6.9,-0.39999999999999947,0.39999999999999947,,1.0,DESOCUPACION,dato del mes,True
2022-08,DESOCUPACION,% de la PEA,% de la PEA,trim,2022-06-30,-2,7.15,7.269628610979534,6.7,8.0,6.9,-0.25,0.25,,1.0,DESOCUPACION,dato del mes,True
2022-03,DESOCUPACION,% de la PEA,% de la PEA,trim,2022-09-30,6,8.0,7.948403795107591,6.87785154661758,9.17,7.1,-0.9000000000000004,0.9000000000000004,,1.0,DESOCUPACION,dato del mes,True
2022-04,DESOCUPACION,% de la PEA,% de la PEA,trim,2022-09-30,5,7.8,7.851559204635437,7.0,8.94,7.1,-0.7000000000000002,0.7000000000000002,,1.0,DESOCUPACION,dato del mes,True
2022-05,DESOCUPACION,% de la PEA,% de la PEA,trim,2022-09-30,4,7.78257465673904,7.829191726259408,7.02,8.96,7.1,-0.6825746567390407,0.6825746567390407,,1.0,DESOCUPACION,dato del mes,True
2022-06,DESOCUPACION,% de la PEA,% de la PEA,trim,2022-09-30,3,7.45,7.538935447122925,6.87,8.26140836082473,7.1,-0.35000000000000053,0.35000000000000053,,1.0,DESOCUPACION,dato del mes,True
2022-07,DESOCUPACION,% de la PEA,% de la PEA,trim,2022-09-30,2,7.55,7.588585375681193,6.9,8.245103209253333,7.1,-0.4500000000000002,0.4500000000000002,,1.0,DESOCUPACION,dato del mes,True
2022-08,DESOCUPACION,% de la PEA,% de la PEA,trim,2022-09-30,1,7.55,7.511792651424589,6.77489211077526,8.206992662250583,7.1,-0.4500000000000002,0.4500000000000002,,1.0,DESOCUPACION,dato del mes,True
2022-10,DESOCUPACION,% de la PEA,% de la PEA,trim,2022-09-30,-1,7.1,7.123420507516585,6.7,7.52,7.1,0.0,0.0,,1.0,DESOCUPACION,dato del mes,True
2022-11,DESOCUPACION,% de la PEA,% de la PEA,trim,2022-09-30,-2,7.05861743762238,7.133687820049921,6.715722189840907,7.662728023353193,7.1,0.041382562377619614,0.041382562377619614,,1.0,DESOCUPACION,dato del mes,True
2022-06,DESOCUPACION,% de la PEA,% de la PEA,trim,2022-12-31,6,7.4,7.586341120778373,6.9,8.05,6.281803915884609,-1.1181960841153913,1.1181960841153913,,0.0,DESOCUPACION,dato del mes,True
2022-07,DESOCUPACION,% de la PEA,% de la PEA,trim,2022-12-31,5,7.5,7.743688233216803,6.905470888024054,8.74,6.281803915884609,-1.218196084115391,1.218196084115391,,0.0,DESOCUPACION,dato del mes,True
2022-08,DESOCUPACION,% de la PEA,% de la PEA,trim,2022-12-31,4,7.5,7.599725794877438,6.9,8.2,6.281803915884609,-1.218196084115391,1.218196084115391,,0.0,DESOCUPACION,dato del mes,True
2022-10,DESOCUPACION,% de la PEA,% de la PEA,trim,2022-12-31,2,7.2,7.198175437936911,6.8,7.593938325464778,6.281803915884609,-0.9181960841153911,0.9181960841153911,,0.0,DESOCUPACION,dato del mes,True
2022-11,DESOCUPACION,% de la PEA,% de la PEA,trim,2022-12-31,1,7.2,7.198232651120668,6.71,7.595558400414495,6.281803915884609,-0.9181960841153911,0.9181960841153911,,0.0,DESOCUPACION,dato del mes,True
2022-12,DESOCUPACION,% de la PEA,% de la PEA,trim,2022-12-31,0,7.3,7.241286639499684,6.8,7.641437382470119,6.281803915884609,-1.0181960841153908,1.0181960841153908,,0.0,DESOCUPACION,dato del mes,True
2023-01,DESOCUPACION,% de la PEA,% de la PEA,trim,2022-12-31,-1,7.3,7.273575096711269,6.91,7.63575784477113,6.281803915884609,-1.0181960841153908,1.0181960841153908,,0.0,DESOCUPACION,dato del mes,True
2023-02,DESOCUPACION,% de la PEA,% de la PEA,trim,2022-12-31,-2,7.3,7.258924648316405,6.775363783375255,7.641437382470119,6.281803915884609,-1.0181960841153908,1.0181960841153908,,0.0,DESOCUPACION,dato del mes,True
2022-10,DESOCUPACION,% de la PEA,% de la PEA,trim,2023-03-31,5,7.6,7.620766771348665,6.9,8.6,6.87452753758732,-0.7254724624126796,0.7254724624126796,,0.0,DESOCUPACION,dato del mes,True
2022-11,DESOCUPACION,% de la PEA,% de la PEA,trim,2023-03-31,4,7.5,7.477568311123585,6.8,8.1,6.87452753758732,-0.62547246241268,0.62547246241268,,1.0,DESOCUPACION,dato del mes,True
2022-12,DESOCUPACION,% de la PEA,% de la PEA,trim,2023-03-31,3,7.5,7.477855929537868,6.9,8.211435676085307,6.87452753758732,-0.62547246241268,0.62547246241268,,0.0,DESOCUPACION,dato del mes,True
2023-01,DESOCUPACION,% de la PEA,% de la PEA,trim,2023-03-31,2,7.5,7.563684422423378,7.109999999999999,8.228845313298583,6.87452753758732,-0.62547246241268,0.62547246241268,,0.0,DESOCUPACION,dato del mes,True
2023-02,DESOCUPACION,% de la PEA,% de la PEA,trim,2023-03-31,1,7.5,7.62423710053227,7.2,8.211435676085307,6.87452753758732,-0.62547246241268,0.62547246241268,,0.0,DESOCUPACION,dato del mes,True
2023-03,DESOCUPACION,% de la PEA,% de la PEA,trim,2023-03-31,0,7.0,7.154805528745415,6.47,8.1,6.87452753758732,-0.12547246241267995,0.12547246241267995,,1.0,DESOCUPACION,dato del mes,True
2023-04,DESOCUPACION,% de la PEA,% de la PEA,trim,2023-03-31,-1,7.1,7.067482693704639,6.5,7.567262715841443,6.87452753758732,-0.2254724624126796,0.2254724624126796,,1.0,DESOCUPACION,dato del mes,True
2023-05,DESOCUPACION,% de la PEA,% de la PEA,trim,2023-03-31,-2,7.0,6.947742109693119,6.4,7.5,6.87452753758732,-0.12547246241267995,0.12547246241267995,,1.0,DESOCUPACION,dato del mes,True
2022-12,DESOCUPACION,% de la PEA,% de la PEA,trim,2023-06-30,6,7.4,7.51456569656157,6.8,8.458759809149088,6.2,-1.2000000000000002,1.2000000000000002,,0.0,DESOCUPACION,dato del mes,True
2023-01,DESOCUPACION,% de la PEA,% de la PEA,trim,2023-06-30,5,7.5,7.599155130594108,7.1,8.39892359040824,6.2,-1.2999999999999998,1.2999999999999998,,0.0,DESOCUPACION,dato del mes,True
2023-02,DESOCUPACION,% de la PEA,% de la PEA,trim,2023-06-30,4,7.5,7.691940012670657,7.1,8.5,6.2,-1.2999999999999998,1.2999999999999998,,0.0,DESOCUPACION,dato del mes,True
2023-03,DESOCUPACION,% de la PEA,% de la PEA,trim,2023-06-30,3,7.38,7.502609541745377,6.66,8.4,6.2,-1.1799999999999997,1.1799999999999997,,0.0,DESOCUPACION,dato del mes,True
2023-04,DESOCUPACION,% de la PEA,% de la PEA,trim,2023-06-30,2,7.31,7.409345101889603,6.94,8.14,6.2,-1.1099999999999994,1.1099999999999994,,0.0,DESOCUPACION,dato del mes,True
2023-05,DESOCUPACION,% de la PEA,% de la PEA,trim,2023-06-30,1,7.279999999999999,7.276648040957852,6.59,7.915668163214912,6.2,-1.0799999999999992,1.0799999999999992,,0.0,DESOCUPACION,dato del mes,True
2023-06,DESOCUPACION,% de la PEA,% de la PEA,trim,2023-06-30,0,7.112107589028288,7.138350796550974,6.58,7.504,6.2,-0.9121075890282881,0.9121075890282881,,0.0,DESOCUPACION,dato del mes,True
2023-07,DESOCUPACION,% de la PEA,% de la PEA,trim,2023-06-30,-1,7.2,7.148878323580436,6.6,7.54,6.2,-1.0,1.0,,0.0,DESOCUPACION,dato del mes,True
2023-08,DESOCUPACION,% de la PEA,% de la PEA,trim,2023-06-30,-2,7.168779992775083,7.171402891383134,6.56,7.64,6.2,-0.9687799927750831,0.9687799927750831,,0.0,DESOCUPACION,dato del mes,True
2023-03,DESOCUPACION,% de la PEA,% de la PEA,trim,2023-09-30,6,7.6,7.646469454258797,6.8,8.8,5.72602987094246,-1.8739701290575397,1.8739701290575397,,0.0,DESOCUPACION,dato del mes,True
2023-04,DESOCUPACION,% de la PEA,% de la PEA,trim,2023-09-30,5,7.5,7.618072295193477,6.8,8.299999999999999,5.72602987094246,-1.77397012905754,1.77397012905754,,0.0,DESOCUPACION,dato del mes,True
2023-05,DESOCUPACION,% de la PEA,% de la PEA,trim,2023-09-30,4,7.6,7.541671288888383,6.78,8.270856712927532,5.72602987094246,-1.8739701290575397,1.8739701290575397,,0.0,DESOCUPACION,dato del mes,True
2023-06,DESOCUPACION,% de la PEA,% de la PEA,trim,2023-09-30,3,7.4,7.448079549823801,6.76,7.94,5.72602987094246,-1.6739701290575404,1.6739701290575404,,0.0,DESOCUPACION,dato del mes,True
2023-07,DESOCUPACION,% de la PEA,% de la PEA,trim,2023-09-30,2,7.4,7.331494678948212,6.6,7.890820320874737,5.72602987094246,-1.6739701290575404,1.6739701290575404,,0.0,DESOCUPACION,dato del mes,True
2023-08,DESOCUPACION,% de la PEA,% de la PEA,trim,2023-09-30,1,7.4,7.399035375215402,6.6,8.06,5.72602987094246,-1.6739701290575404,1.6739701290575404,,0.0,DESOCUPACION,dato del mes,True
2023-09,DESOCUPACION,% de la PEA,% de la PEA,trim,2023-09-30,0,6.9,6.984425363246477,6.487880941406114,7.6,5.72602987094246,-1.1739701290575404,1.1739701290575404,,0.0,DESOCUPACION,dato del mes,True
2023-10,DESOCUPACION,% de la PEA,% de la PEA,trim,2023-09-30,-1,6.9,7.01993034050883,6.487880941406114,7.780424679996543,5.72602987094246,-1.1739701290575404,1.1739701290575404,,0.0,DESOCUPACION,dato del mes,True
2023-11,DESOCUPACION,% de la PEA,% de la PEA,trim,2023-09-30,-2,6.8,6.890075347765763,6.416609527578269,7.564571787608926,5.72602987094246,-1.0739701290575399,1.0739701290575399,,0.0,DESOCUPACION,dato del mes,True
2023-06,DESOCUPACION,% de la PEA,% de la PEA,trim,2023-12-31,6,7.4,7.488638139835922,6.7,8.17,5.7,-1.7000000000000002,1.7000000000000002,,0.0,DESOCUPACION,dato del mes,True
2023-07,DESOCUPACION,% de la PEA,% de la PEA,trim,2023-12-31,5,7.3,7.361285371934375,6.68,8.0,5.7,-1.5999999999999996,1.5999999999999996,,0.0,DESOCUPACION,dato del mes,True
2023-08,DESOCUPACION,% de la PEA,% de la PEA,trim,2023-12-31,4,7.4,7.547264445139444,6.7,8.42,5.7,-1.7000000000000002,1.7000000000000002,,0.0,DESOCUPACION,dato del mes,True
2023-09,DESOCUPACION,% de la PEA,% de la PEA,trim,2023-12-31,3,7.063269972521457,7.159934392033307,6.569999999999999,8.0,5.7,-1.363269972521457,1.363269972521457,,0.0,DESOCUPACION,dato del mes,True
2023-10,DESOCUPACION,% de la PEA,% de la PEA,trim,2023-12-31,2,7.0,7.063963466452972,6.270160738409418,7.930000000000001,5.7,-1.2999999999999998,1.2999999999999998,,0.0,DESOCUPACION,dato del mes,True
2023-11,DESOCUPACION,% de la PEA,% de la PEA,trim,2023-12-31,1,7.0,7.085574801804171,6.45,7.905365660340783,5.7,-1.2999999999999998,1.2999999999999998,,0.0,DESOCUPACION,dato del mes,True
2023-12,DESOCUPACION,% de la PEA,% de la PEA,trim,2023-12-31,0,6.6,6.684327353396625,6.14,7.472049065487072,5.7,-0.8999999999999995,0.8999999999999995,,0.0,DESOCUPACION,dato del mes,True
2024-01,DESOCUPACION,% de la PEA,% de la PEA,trim,2023-12-31,-1,6.35,6.502927892150425,5.809852216748769,7.296348894994981,5.7,-0.6499999999999995,0.6499999999999995,,0.0,DESOCUPACION,dato del mes,True
2024-02,DESOCUPACION,% de la PEA,% de la PEA,trim,2023-12-31,-2,6.491218118099422,6.582817640744583,6.0,7.44,5.7,-0.7912181180994216,0.7912181180994216,,0.0,DESOCUPACION,dato del mes,True
2023-09,DESOCUPACION,% de la PEA,% de la PEA,trim,2024-03-31,6,7.5,7.644877312303063,6.76,8.766957721879546,7.7,0.20000000000000018,0.20000000000000018,,1.0,DESOCUPACION,dato del mes,True
2023-10,DESOCUPACION,% de la PEA,% de la PEA,trim,2024-03-31,5,7.3,7.516946075856485,6.85,8.600000000000001,7.7,0.40000000000000036,0.40000000000000036,,1.0,DESOCUPACION,dato del mes,True
2023-11,DESOCUPACION,% de la PEA,% de la PEA,trim,2024-03-31,4,7.5,7.830650295234439,6.995989915957852,8.61,7.7,0.20000000000000018,0.20000000000000018,,1.0,DESOCUPACION,dato del mes,True
2023-12,DESOCUPACION,% de la PEA,% de la PEA,trim,2024-03-31,3,7.5,7.563924630121652,6.908778131673453,8.24,7.7,0.20000000000000018,0.20000000000000018,,1.0,DESOCUPACION,dato del mes,True
2024-01,DESOCUPACION,% de la PEA,% de la PEA,trim,2024-03-31,2,7.65,7.886959616744043,6.526193070575792,9.190982266965722,7.7,0.04999999999999982,0.04999999999999982,,1.0,DESOCUPACION,dato del mes,True
2024-02,DESOCUPACION,% de la PEA,% de la PEA,trim,2024-03-31,1,7.7,7.813396866228946,6.817509446268374,8.847278105040077,7.7,0.0,0.0,,1.0,DESOCUPACION,dato del mes,True
2024-03,DESOCUPACION,% de la PEA,% de la PEA,trim,2024-03-31,0,7.13,7.200601801706835,6.315356964294333,7.92,7.7,0.5700000000000003,0.5700000000000003,,1.0,DESOCUPACION,dato del mes,True
2024-04,DESOCUPACION,% de la PEA,% de la PEA,trim,2024-03-31,-1,7.0,7.199648385082703,6.4,7.854,7.7,0.7000000000000002,0.7000000000000002,,1.0,DESOCUPACION,dato del mes,True
2024-05,DESOCUPACION,% de la PEA,% de la PEA,trim,2024-03-31,-2,7.4,7.425203855124156,6.508,8.0,7.7,0.2999999999999998,0.2999999999999998,,1.0,DESOCUPACION,dato del mes,True
2023-12,DESOCUPACION,% de la PEA,% de la PEA,trim,2024-06-30,6,7.4,7.662829559292952,6.62,8.746863988251649,7.56441257608806,0.16441257608805948,0.16441257608805948,,1.0,DESOCUPACION,dato del mes,True
2024-01,DESOCUPACION,% de la PEA,% de la PEA,trim,2024-06-30,5,7.5,8.000884522748782,6.430000000000001,9.849242221501498,7.56441257608806,0.06441257608805984,0.06441257608805984,,1.0,DESOCUPACION,dato del mes,True
2024-02,DESOCUPACION,% de la PEA,% de la PEA,trim,2024-06-30,4,7.680648364568475,7.874128473031544,6.65,9.0,7.56441257608806,-0.11623578848041483,0.11623578848041483,,1.0,DESOCUPACION,dato del mes,True
2024-03,DESOCUPACION,% de la PEA,% de la PEA,trim,2024-06-30,3,7.5,7.478387384102996,6.399619782467668,8.5,7.56441257608806,0.06441257608805984,0.06441257608805984,,1.0,DESOCUPACION,dato del mes,True
2024-04,DESOCUPACION,% de la PEA,% de la PEA,trim,2024-06-30,2,7.5,7.513175652916223,6.558702072642166,8.5,7.56441257608806,0.06441257608805984,0.06441257608805984,,1.0,DESOCUPACION,dato del mes,True
2024-05,DESOCUPACION,% de la PEA,% de la PEA,trim,2024-06-30,1,7.6,7.707829262516058,6.58,8.851971096063878,7.56441257608806,-0.03558742391193981,0.03558742391193981,,1.0,DESOCUPACION,dato del mes,True
2024-06,DESOCUPACION,% de la PEA,% de la PEA,trim,2024-06-30,0,7.9,8.023237136039164,7.203064794111603,8.755980730709252,7.56441257608806,-0.3355874239119405,0.3355874239119405,,1.0,DESOCUPACION,dato del mes,True
2024-07,DESOCUPACION,% de la PEA,% de la PEA,trim,2024-06-30,-1,7.9,7.970912998065258,7.4,8.5,7.56441257608806,-0.3355874239119405,0.3355874239119405,,1.0,DESOCUPACION,dato del mes,True
2024-08,DESOCUPACION,% de la PEA,% de la PEA,trim,2024-06-30,-2,7.95,8.100774296060402,7.455676404384193,8.850557039955543,7.56441257608806,-0.38558742391194034,0.38558742391194034,,1.0,DESOCUPACION,dato del mes,True
2024-03,DESOCUPACION,% de la PEA,% de la PEA,trim,2024-09-30,6,7.4,7.603478741709775,6.6,8.858526245713175,6.9,-0.5,0.5,,1.0,DESOCUPACION,dato del mes,True
2024-04,DESOCUPACION,% de la PEA,% de la PEA,trim,2024-09-30,5,7.5,7.674668688904117,6.64,9.0,6.9,-0.5999999999999996,0.5999999999999996,,1.0,DESOCUPACION,dato del mes,True
2024-05,DESOCUPACION,% de la PEA,% de la PEA,trim,2024-09-30,4,7.5,7.901393743103078,6.707158925314931,9.3,6.9,-0.5999999999999996,0.5999999999999996,,1.0,DESOCUPACION,dato del mes,True
2024-06,DESOCUPACION,% de la PEA,% de la PEA,trim,2024-09-30,3,7.84,8.070944688379333,6.959745870408201,8.862,6.9,-0.9399999999999995,0.9399999999999995,,0.0,DESOCUPACION,dato del mes,True
2024-07,DESOCUPACION,% de la PEA,% de la PEA,trim,2024-09-30,2,7.89,8.049533163338044,7.046243117347002,8.850439999999999,6.9,-0.9899999999999993,0.9899999999999993,,0.0,DESOCUPACION,dato del mes,True
2024-08,DESOCUPACION,% de la PEA,% de la PEA,trim,2024-09-30,1,7.85,8.184212623552659,7.174872935204101,9.025689497260217,6.9,-0.9499999999999993,0.9499999999999993,,0.0,DESOCUPACION,dato del mes,True
2024-09,DESOCUPACION,% de la PEA,% de la PEA,trim,2024-09-30,0,7.8,7.929564536317616,7.488797192247114,8.372379193101285,6.9,-0.8999999999999995,0.8999999999999995,,0.0,DESOCUPACION,dato del mes,True
2024-10,DESOCUPACION,% de la PEA,% de la PEA,trim,2024-09-30,-1,7.8,7.864803706963492,7.38,8.401608660963566,6.9,-0.8999999999999995,0.8999999999999995,,0.0,DESOCUPACION,dato del mes,True
